10	41915269	42018719	Armc2
10	42052838	42055691	Gm9855
10	42182118	42277032	Foxo3
10	42310062	42310306	Gm23533
10	42312876	42478856	Lace1
10	42331077	42331554	Gm15197
10	42436171	42436356	Gm15198
10	42493714	42494037	Gm25277
10	42502321	42535674	Snx3
10	42562258	42583927	Nr2e1
10	42584117	42702751	Ostm1
10	4266376	4359519	Akap12
10	42698328	42698810	Gm15200
10	42729869	42729914	Gm23597
10	42740831	42758950	Gm15199
10	42761786	42832804	Sec63
10	42761886	42763925	AC124998.1
10	42820753	42821057	Gm26464
10	42860656	42961064	Scml4
10	43002785	43174818	Sobp
10	43174992	43176850	9030612E09Rik
10	43221774	43465173	Pdss2
10	43319656	43320010	Gm16546
10	43373780	43374212	Rps19-ps11
10	43456715	43456792	Gm3699
10	43479431	43515687	Bend3
10	43524393	43524908	Gm9803
10	43525412	43541289	1700021F05Rik
10	43579464	43584557	Cd24a
10	43593721	43631210	F930017D23Rik
10	4367139	4388164	Zbtb2
10	43821529	43822536	Gm9034
10	43874486	43902043	Qrsl1
10	43902105	43948160	Rtn4ip1
10	4391643	4396484	Gm21781
10	43950605	44005144	Aim1
10	44004452	44004999	Gm10812
10	4401977	4432450	Rmnd1
10	4409092	4423410	Gm16153
10	44211697	44219482	Speer5-ps1
10	44268647	44364576	Atg5
10	4432523	4455188	1700052N19Rik
10	44359961	44360053	Mir1929
10	44437460	44528780	Prdm1
10	44597519	44597606	Gm22087
10	44732636	44732750	Gm22503
10	4482549	4562250	Ccdc170
10	4484288	4484447	Gm22739
10	44922350	44922460	Gm24271
10	45006392	45007399	Gm4795
10	45067484	45159273	Prep
10	45095907	45095986	Gm23766
10	45178374	45318733	Popdc3
10	45268881	45269009	Gm26016
10	45287592	45289705	Gm15934
10	45336035	45369997	Bves
10	45376910	45470543	Lin28b
10	45578264	45712778	Hace1
10	4567994	4568233	Gm25181
10	4611617	5005669	Esr1
10	46378197	46378303	Gm25740
10	46659219	46659349	Gm23481
10	46839021	46839182	Gm25650
10	4775560	4775650	Gm23427
10	48438589	48438717	Gm23584
10	48620093	48620176	Gm24256
10	49100282	49789582	Grik2
10	49220282	49226518	AC153801.1
10	5020250	5550659	Syne1
10	5036213	5036494	Gm25694
10	50593489	50852084	Ascc3
10	5069227	5072010	Gm10097
10	50866958	50867247	Gm23883
10	50896540	50990004	Sim1
10	51183153	51183259	Gm26257
10	51313423	51313487	Gm22375
10	51481344	51487026	Gp49a
10	51481344	51497323	Lilrb4
10	51586145	51591209	Fam162b
10	51615496	51632084	Gprc6a
10	51678388	51731120	Rfx6
10	51756861	51757882	4933411G06Rik
10	51889282	51889409	Gm23906
10	52023139	52029113	Vgll2
10	52032897	52033033	Gm24084
10	52046343	52195903	Ros1
10	52119976	52120526	Gm20630
10	52189911	52190470	Gm18513
10	52234257	52321966	Dcbld1
10	52337612	52382719	Gopc
10	52359360	52359446	AC153525.1
10	52385254	52385688	Rps19-ps10
10	52389567	52405204	Nepn
10	52418143	52440786	Nus1
10	52542911	52546332	Zfa-ps
10	52691144	53112316	Slc35f1
10	52906294	52906400	Gm25664
10	53221122	53221203	Gm24033
10	53278821	53380646	Cep85l
10	53338448	53346755	Pln
10	53475887	53476390	Gm5423
10	53537243	53631344	Mcm9
10	5357098	5357204	Gm23573
10	53597872	53610115	Asf1a
10	53634041	53751861	Fam184a
10	53905716	54076761	Man1a
10	54076887	54082046	AC158642.1
10	54312154	54312260	Gm26177
10	54713934	54713995	Gm25602
10	5593720	5606787	Myct1
10	56015410	56229857	D630037F22Rik
10	56108033	56117996	Msl3l2
10	56355779	56356234	Rps8-ps1
10	56378423	56391543	Gja1
10	5639211	5647608	Vip
10	56657106	56658046	Gm9795
10	56746267	56749391	Gm9956
10	57175265	57175364	Gm24285
10	57479667	57487651	AC153823.1
10	57487683	57514439	Hsf2
10	57517082	57533819	Serinc1
10	57602712	57603267	Rpl48-ps1
10	57633308	57742406	Pkib
10	57783654	57784101	Gm5777
10	57786180	57789748	Fabp7
10	57795633	57813150	Smpdl3a
10	5799128	5805558	Fbxo5
10	5811868	5823928	Mtrf1l
10	58223627	58227034	AW822073
10	58229193	58229747	Gm10807
10	58231315	58234009	4933403O03Rik
10	58236184	58237996	Gm4981
10	58240949	58241996	Gm19459
10	58256854	58306992	Gcc2
10	5825687	5922516	Rgs17
10	58324829	58426101	Lims1
10	58350872	58350978	Gm23058
10	58448275	58495578	Ranbp2
10	58499393	58577672	Ccdc138
10	58602223	58677183	Edar
10	58705526	58705810	BB019430
